GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM,VISITOR_TEAM,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
3/5/2022,22100959,Final,Los Angeles Lakers,Golden State Warriors,2021,Los Angeles Lakers,124,0.494,0.857,0.439,25,47,Golden State Warriors,116,0.5,0.474,0.441,22,41,1
3/4/2022,22100946,Final,Detroit Pistons,Indiana Pacers,2021,Detroit Pistons,111,0.447,0.667,0.5,28,52,Indiana Pacers,106,0.39,0.643,0.25,24,55,1
3/4/2022,22100947,Final,Philadelphia 76ers,Cleveland Cavaliers,2021,Philadelphia 76ers,125,0.547,0.906,0.424,23,30,Cleveland Cavaliers,119,0.537,0.875,0.357,30,41,1
3/4/2022,22100948,Final,Washington Wizards,Atlanta Hawks,2021,Washington Wizards,114,0.541,0.889,0.483,37,41,Atlanta Hawks,117,0.418,0.824,0.361,18,39,0
3/4/2022,22100458,Final,Toronto Raptors,Orlando Magic,2021,Toronto Raptors,97,0.398,0.647,0.324,22,54,Orlando Magic,103,0.379,0.952,0.297,24,55,0
3/4/2022,22100949,Final,Chicago Bulls,Milwaukee Bucks,2021,Chicago Bulls,112,0.5,0.727,0.385,25,40,Milwaukee Bucks,118,0.489,0.667,0.323,20,50,0
3/4/2022,22100950,Final,New Orleans Pelicans,Utah Jazz,2021,New Orleans Pelicans,124,0.515,0.765,0.306,29,52,Utah Jazz,90,0.348,0.654,0.268,15,52,1
3/4/2022,22100951,Final,Oklahoma City Thunder,Minnesota Timberwolves,2021,Oklahoma City Thunder,101,0.43,0.857,0.257,19,39,Minnesota Timberwolves,138,0.538,0.783,0.468,35,41,0
3/4/2022,22100952,Final,Denver Nuggets,Houston Rockets,2021,Denver Nuggets,116,0.453,0.806,0.394,27,41,Houston Rockets,101,0.458,0.682,0.278,25,44,1
3/4/2022,22100953,Final,Phoenix Suns,New York Knicks,2021,Phoenix Suns,115,0.447,0.815,0.5,28,33,New York Knicks,114,0.465,0.7,0.448,23,49,1
3/3/2022,22100710,Final,Atlanta Hawks,Chicago Bulls,2021,Atlanta Hawks,130,0.524,0.857,0.45,26,33,Chicago Bulls,124,0.591,0.857,0.538,30,32,1
3/3/2022,22100940,Final,Boston Celtics,Memphis Grizzlies,2021,Boston Celtics,120,0.517,0.8,0.432,33,51,Memphis Grizzlies,107,0.424,0.769,0.325,24,44,1
3/3/2022,22100941,Final,Brooklyn Nets,Miami Heat,2021,Brooklyn Nets,107,0.47,0.773,0.387,24,30,Miami Heat,113,0.519,0.821,0.333,27,35,0
3/3/2022,22100942,Final,Toronto Raptors,Detroit Pistons,2021,Toronto Raptors,106,0.434,0.75,0.269,12,41,Detroit Pistons,108,0.452,0.75,0.297,25,42,0
3/3/2022,22100943,Final,Dallas Mavericks,Golden State Warriors,2021,Dallas Mavericks,122,0.529,0.75,0.459,29,32,Golden State Warriors,113,0.543,0.769,0.5,26,37,1
3/3/2022,22100944,Final,San Antonio Spurs,Sacramento Kings,2021,San Antonio Spurs,112,0.495,0.5,0.375,28,40,Sacramento Kings,115,0.459,0.844,0.313,26,49,0
3/3/2022,22100945,Final,Los Angeles Clippers,Los Angeles Lakers,2021,Los Angeles Clippers,132,0.548,0.867,0.63,32,46,Los Angeles Lakers,111,0.488,0.773,0.343,26,36,1
3/2/2022,22100932,Final,Cleveland Cavaliers,Charlotte Hornets,2021,Cleveland Cavaliers,98,0.468,0.667,0.323,21,37,Charlotte Hornets,119,0.506,0.727,0.447,32,45,0
3/2/2022,22100933,Final,Orlando Magic,Indiana Pacers,2021,Orlando Magic,114,0.454,0.8,0.313,22,52,Indiana Pacers,122,0.436,0.8,0.324,23,54,0
3/2/2022,22100934,Final,Philadelphia 76ers,New York Knicks,2021,Philadelphia 76ers,123,0.52,0.848,0.472,24,43,New York Knicks,108,0.429,0.688,0.286,20,40,1
3/2/2022,22100935,Final,Houston Rockets,Utah Jazz,2021,Houston Rockets,127,0.5,0.667,0.412,27,34,Utah Jazz,132,0.549,0.708,0.357,32,49,0
3/2/2022,22100936,Final,Milwaukee Bucks,Miami Heat,2021,Milwaukee Bucks,120,0.451,0.889,0.389,22,52,Miami Heat,119,0.454,0.833,0.477,28,48,1
3/2/2022,22100937,Final,New Orleans Pelicans,Sacramento Kings,2021,New Orleans Pelicans,125,0.591,0.833,0.379,30,50,Sacramento Kings,95,0.393,0.68,0.229,20,38,1
3/2/2022,22100938,Final,Denver Nuggets,Oklahoma City Thunder,2021,Denver Nuggets,107,0.444,0.882,0.261,25,47,Oklahoma City Thunder,119,0.506,0.714,0.552,24,50,0
3/2/2022,22100939,Final,Phoenix Suns,Portland Trail Blazers,2021,Phoenix Suns,120,0.5,0.839,0.389,32,46,Portland Trail Blazers,90,0.385,0.76,0.355,22,35,1
3/1/2022,22100926,Final,Washington Wizards,Detroit Pistons,2021,Washington Wizards,116,0.5,0.808,0.5,29,42,Detroit Pistons,113,0.478,0.826,0.296,23,43,1
3/1/2022,22100927,Final,Boston Celtics,Atlanta Hawks,2021,Boston Celtics,107,0.47,0.947,0.314,27,47,Atlanta Hawks,98,0.434,0.792,0.226,15,37,1
3/1/2022,22100928,Final,Toronto Raptors,Brooklyn Nets,2021,Toronto Raptors,109,0.456,0.87,0.304,27,48,Brooklyn Nets,108,0.5,0.737,0.4,21,37,1
3/1/2022,22100929,Final,Houston Rockets,Los Angeles Clippers,2021,Houston Rockets,100,0.396,0.647,0.333,21,45,Los Angeles Clippers,113,0.438,0.941,0.419,24,55,0
3/1/2022,22100930,Final,Minnesota Timberwolves,Golden State Warriors,2021,Minnesota Timberwolves,129,0.528,0.826,0.4,27,42,Golden State Warriors,114,0.456,0.864,0.289,26,40,1
3/1/2022,22100931,Final,Los Angeles Lakers,Dallas Mavericks,2021,Los Angeles Lakers,104,0.451,0.8,0.412,22,37,Dallas Mavericks,109,0.5,0.63,0.286,24,45,0
2/28/2022,22100920,Final,Cleveland Cavaliers,Minnesota Timberwolves,2021,Cleveland Cavaliers,122,0.527,0.853,0.405,29,38,Minnesota Timberwolves,127,0.547,0.789,0.429,30,31,0
2/28/2022,22100921,Final,Orlando Magic,Indiana Pacers,2021,Orlando Magic,119,0.469,0.773,0.324,29,39,Indiana Pacers,103,0.486,0.72,0.417,22,39,1
2/28/2022,22100726,Final,Brooklyn Nets,Toronto Raptors,2021,Brooklyn Nets,97,0.384,0.792,0.343,23,45,Toronto Raptors,133,0.515,0.591,0.474,35,47,0
2/28/2022,22100922,Final,Miami Heat,Chicago Bulls,2021,Miami Heat,112,0.494,0.769,0.387,28,39,Chicago Bulls,99,0.488,0.667,0.241,23,38,1
2/28/2022,22100923,Final,Memphis Grizzlies,San Antonio Spurs,2021,Memphis Grizzlies,118,0.539,0.579,0.423,24,55,San Antonio Spurs,105,0.414,0.737,0.281,30,38,1
2/28/2022,22100924,Final,Milwaukee Bucks,Charlotte Hornets,2021,Milwaukee Bucks,130,0.44,0.865,0.4,25,62,Charlotte Hornets,106,0.387,0.625,0.359,22,40,1
2/28/2022,22100925,Final,Oklahoma City Thunder,Sacramento Kings,2021,Oklahoma City Thunder,110,0.465,0.704,0.314,28,38,Sacramento Kings,131,0.563,0.767,0.323,30,46,0
2/27/2022,22100912,Final,New York Knicks,Philadelphia 76ers,2021,New York Knicks,109,0.447,0.629,0.333,21,47,Philadelphia 76ers,125,0.487,0.886,0.303,28,43,0
2/27/2022,22100913,Final,Phoenix Suns,Utah Jazz,2021,Phoenix Suns,114,0.512,0.813,0.464,24,36,Utah Jazz,118,0.468,0.65,0.425,23,41,0
2/27/2022,22100914,Final,Indiana Pacers,Boston Celtics,2021,Indiana Pacers,128,0.522,0.85,0.515,25,49,Boston Celtics,107,0.429,0.85,0.279,25,40,1
2/27/2022,22100915,Final,Charlotte Hornets,Detroit Pistons,2021,Charlotte Hornets,126,0.506,0.676,0.419,25,46,Detroit Pistons,127,0.455,0.722,0.35,30,54,0
2/27/2022,22100916,Final,Houston Rockets,Los Angeles Clippers,2021,Houston Rockets,98,0.38,0.611,0.405,26,37,Los Angeles Clippers,99,0.442,0.714,0.324,18,59,0
2/27/2022,22100917,Final,Golden State Warriors,Dallas Mavericks,2021,Golden State Warriors,101,0.429,0.6,0.282,27,44,Dallas Mavericks,107,0.5,0.8,0.382,16,45,0
2/27/2022,22100918,Final,Portland Trail Blazers,Denver Nuggets,2021,Portland Trail Blazers,92,0.374,0.692,0.167,22,42,Denver Nuggets,124,0.512,0.774,0.324,28,55,0
2/27/2022,22100919,Final,Los Angeles Lakers,New Orleans Pelicans,2021,Los Angeles Lakers,95,0.417,0.9,0.206,15,38,New Orleans Pelicans,123,0.511,0.64,0.433,29,51,0
2/26/2022,22100905,Final,Detroit Pistons,Boston Celtics,2021,Detroit Pistons,104,0.448,0.864,0.259,18,41,Boston Celtics,113,0.477,0.905,0.385,31,37,0
2/26/2022,22100906,Final,Atlanta Hawks,Toronto Raptors,2021,Atlanta Hawks,127,0.578,0.818,0.419,27,45,Toronto Raptors,100,0.4,0.737,0.313,25,42,1
2/26/2022,22100907,Final,Cleveland Cavaliers,Washington Wizards,2021,Cleveland Cavaliers,92,0.386,0.833,0.32,22,49,Washington Wizards,86,0.432,0.833,0.478,19,42,1
2/26/2022,22100908,Final,Miami Heat,San Antonio Spurs,2021,Miami Heat,133,0.566,0.711,0.429,25,32,San Antonio Spurs,129,0.556,0.789,0.452,33,46,1
2/26/2022,22100909,Final,Chicago Bulls,Memphis Grizzlies,2021,Chicago Bulls,110,0.419,0.767,0.45,17,41,Memphis Grizzlies,116,0.44,0.808,0.304,23,61,0
2/26/2022,22100910,Final,Milwaukee Bucks,Brooklyn Nets,2021,Milwaukee Bucks,123,0.526,0.658,0.421,24,43,Brooklyn Nets,126,0.478,0.758,0.382,24,40,0
2/26/2022,22100911,Final,Denver Nuggets,Sacramento Kings,2021,Denver Nuggets,115,0.463,0.793,0.372,29,45,Sacramento Kings,110,0.427,0.758,0.3,24,45,1
2/25/2022,22100896,Final,Charlotte Hornets,Toronto Raptors,2021,Charlotte Hornets,125,0.553,0.667,0.375,34,52,Toronto Raptors,93,0.44,0.565,0.261,18,36,1
2/25/2022,22100897,Final,Indiana Pacers,Oklahoma City Thunder,2021,Indiana Pacers,125,0.485,0.591,0.378,31,51,Oklahoma City Thunder,129,0.495,0.75,0.355,23,54,0
2/25/2022,22100898,Final,Orlando Magic,Houston Rockets,2021,Orlando Magic,119,0.506,0.759,0.361,20,54,Houston Rockets,111,0.468,0.45,0.298,22,41,1
2/25/2022,22100899,Final,Washington Wizards,San Antonio Spurs,2021,Washington Wizards,153,0.546,0.792,0.421,36,39,San Antonio Spurs,157,0.543,0.791,0.31,35,50,0
2/25/2022,22100900,Final,New York Knicks,Miami Heat,2021,New York Knicks,100,0.4,0.722,0.35,19,45,Miami Heat,115,0.47,0.743,0.344,22,44,0
2/25/2022,22100901,Final,Minnesota Timberwolves,Philadelphia 76ers,2021,Minnesota Timberwolves,102,0.419,0.84,0.231,23,41,Philadelphia 76ers,133,0.512,0.833,0.487,30,42,0
2/25/2022,22100902,Final,Phoenix Suns,New Orleans Pelicans,2021,Phoenix Suns,102,0.439,0.75,0.3,23,37,New Orleans Pelicans,117,0.437,0.805,0.276,21,53,0
2/25/2022,22100903,Final,Utah Jazz,Dallas Mavericks,2021,Utah Jazz,114,0.541,0.818,0.421,22,44,Dallas Mavericks,109,0.477,1,0.436,22,30,1
2/25/2022,22100904,Final,Los Angeles Lakers,Los Angeles Clippers,2021,Los Angeles Lakers,102,0.419,0.762,0.258,18,47,Los Angeles Clippers,105,0.494,0.684,0.385,25,47,0
2/24/2022,22100889,Final,Detroit Pistons,Cleveland Cavaliers,2021,Detroit Pistons,106,0.407,0.893,0.324,23,49,Cleveland Cavaliers,103,0.442,0.676,0.343,20,43,1
2/24/2022,22100890,Final,Brooklyn Nets,Boston Celtics,2021,Brooklyn Nets,106,0.415,0.75,0.241,25,38,Boston Celtics,129,0.541,0.741,0.405,28,48,0
2/24/2022,22100891,Final,Chicago Bulls,Atlanta Hawks,2021,Chicago Bulls,112,0.488,0.815,0.296,16,43,Atlanta Hawks,108,0.423,0.667,0.286,20,45,1
2/24/2022,22100892,Final,Minnesota Timberwolves,Memphis Grizzlies,2021,Minnesota Timberwolves,119,0.462,0.68,0.381,26,42,Memphis Grizzlies,114,0.388,0.725,0.29,25,59,1
2/24/2022,22100893,Final,Oklahoma City Thunder,Phoenix Suns,2021,Oklahoma City Thunder,104,0.473,0.909,0.194,22,42,Phoenix Suns,124,0.535,0.905,0.382,32,43,0
2/24/2022,22100894,Final,Portland Trail Blazers,Golden State Warriors,2021,Portland Trail Blazers,95,0.392,0.828,0.257,16,31,Golden State Warriors,132,0.511,0.844,0.366,36,46,0
2/24/2022,22100895,Final,Sacramento Kings,Denver Nuggets,2021,Sacramento Kings,110,0.5,0.833,0.31,25,34,Denver Nuggets,128,0.558,0.85,0.429,30,39,0
2/17/2022,22100885,Final,Charlotte Hornets,Miami Heat,2021,Charlotte Hornets,107,0.4,0.7,0.238,27,58,Miami Heat,111,0.402,0.652,0.292,31,56,0
2/17/2022,22100464,Final,Brooklyn Nets,Washington Wizards,2021,Brooklyn Nets,103,0.404,0.708,0.368,19,42,Washington Wizards,117,0.554,0.813,0.5,26,38,0
2/17/2022,22100886,Final,New Orleans Pelicans,Dallas Mavericks,2021,New Orleans Pelicans,118,0.5,0.667,0.429,22,48,Dallas Mavericks,125,0.537,0.72,0.475,18,38,0
2/17/2022,22100887,Final,Milwaukee Bucks,Philadelphia 76ers,2021,Milwaukee Bucks,120,0.442,0.786,0.318,20,44,Philadelphia 76ers,123,0.5,0.852,0.353,21,46,0
2/17/2022,22100888,Final,Los Angeles Clippers,Houston Rockets,2021,Los Angeles Clippers,142,0.554,0.846,0.514,34,50,Houston Rockets,111,0.462,0.737,0.351,29,35,1
2/16/2022,22100874,Final,Orlando Magic,Atlanta Hawks,2021,Orlando Magic,109,0.429,0.923,0.317,23,45,Atlanta Hawks,130,0.5,0.786,0.545,23,47,0
2/16/2022,22100875,Final,Boston Celtics,Detroit Pistons,2021,Boston Celtics,111,0.545,0.778,0.406,29,30,Detroit Pistons,112,0.462,0.769,0.533,28,47,0
2/16/2022,22100876,Final,Indiana Pacers,Washington Wizards,2021,Indiana Pacers,113,0.542,0.655,0.2,30,40,Washington Wizards,108,0.429,0.813,0.459,25,44,1
2/16/2022,22100877,Final,New York Knicks,Brooklyn Nets,2021,New York Knicks,106,0.435,0.889,0.372,22,44,Brooklyn Nets,111,0.439,0.609,0.324,21,51,0
2/16/2022,22100878,Final,Chicago Bulls,Sacramento Kings,2021,Chicago Bulls,125,0.5,0.95,0.414,25,47,Sacramento Kings,118,0.512,0.909,0.4,24,36,1
2/16/2022,22100879,Final,Memphis Grizzlies,Portland Trail Blazers,2021,Memphis Grizzlies,119,0.435,0.81,0.367,20,39,Portland Trail Blazers,123,0.506,0.75,0.406,23,43,0
2/16/2022,22100880,Final,Minnesota Timberwolves,Toronto Raptors,2021,Minnesota Timberwolves,91,0.39,0.724,0.238,23,42,Toronto Raptors,103,0.455,0.789,0.32,21,48,0
2/16/2022,22100881,Final,Oklahoma City Thunder,San Antonio Spurs,2021,Oklahoma City Thunder,106,0.39,0.684,0.344,25,50,San Antonio Spurs,114,0.439,0.818,0.294,29,57,0
2/16/2022,22100882,Final,Phoenix Suns,Houston Rockets,2021,Phoenix Suns,124,0.512,0.806,0.292,27,42,Houston Rockets,121,0.433,0.857,0.295,23,49,1
2/16/2022,22100883,Final,Golden State Warriors,Denver Nuggets,2021,Golden State Warriors,116,0.517,0.667,0.294,26,37,Denver Nuggets,117,0.473,0.81,0.389,27,48,0
2/16/2022,22100884,Final,Los Angeles Lakers,Utah Jazz,2021,Los Angeles Lakers,106,0.477,0.636,0.278,24,44,Utah Jazz,101,0.468,0.842,0.333,17,41,1
2/15/2022,22100867,Final,Atlanta Hawks,Cleveland Cavaliers,2021,Atlanta Hawks,124,0.538,0.889,0.424,25,35,Cleveland Cavaliers,116,0.511,0.833,0.39,30,39,1
2/15/2022,22100868,Final,Miami Heat,Dallas Mavericks,2021,Miami Heat,99,0.417,0.815,0.259,19,48,Dallas Mavericks,107,0.447,0.636,0.439,27,38,0
2/15/2022,22100869,Final,Philadelphia 76ers,Boston Celtics,2021,Philadelphia 76ers,87,0.288,0.846,0.25,17,40,Boston Celtics,135,0.561,0.818,0.556,28,51,0
2/15/2022,22100870,Final,Milwaukee Bucks,Indiana Pacers,2021,Milwaukee Bucks,128,0.558,0.733,0.345,28,47,Indiana Pacers,119,0.505,0.421,0.415,32,41,1
2/15/2022,22100871,Final,Minnesota Timberwolves,Charlotte Hornets,2021,Minnesota Timberwolves,126,0.394,0.628,0.236,29,58,Charlotte Hornets,120,0.412,0.757,0.242,31,62,1
2/15/2022,22100872,Final,New Orleans Pelicans,Memphis Grizzlies,2021,New Orleans Pelicans,109,0.5,0.85,0.154,20,34,Memphis Grizzlies,121,0.5,0.63,0.294,29,49,0
2/15/2022,22100873,Final,Phoenix Suns,Los Angeles Clippers,2021,Phoenix Suns,103,0.489,0.7,0.32,30,52,Los Angeles Clippers,96,0.412,0.667,0.286,26,46,1
2/14/2022,22100858,Final,Washington Wizards,Detroit Pistons,2021,Washington Wizards,103,0.471,0.778,0.31,21,45,Detroit Pistons,94,0.376,0.815,0.348,19,44,1
2/14/2022,22100859,Final,Brooklyn Nets,Sacramento Kings,2021,Brooklyn Nets,109,0.512,0.933,0.346,25,49,Sacramento Kings,85,0.344,0.778,0.257,12,43,1
2/14/2022,22100860,Final,New York Knicks,Oklahoma City Thunder,2021,New York Knicks,123,0.417,0.818,0.3,28,56,Oklahoma City Thunder,127,0.5,0.667,0.382,28,46,0
2/14/2022,22100861,Final,Chicago Bulls,San Antonio Spurs,2021,Chicago Bulls,120,0.523,0.857,0.417,25,53,San Antonio Spurs,109,0.478,0.714,0.3,28,33,1
2/14/2022,22100862,Final,Milwaukee Bucks,Portland Trail Blazers,2021,Milwaukee Bucks,107,0.427,0.75,0.317,18,43,Portland Trail Blazers,122,0.455,0.737,0.419,30,58,0
2/14/2022,22100863,Final,New Orleans Pelicans,Toronto Raptors,2021,New Orleans Pelicans,120,0.584,0.875,0.457,36,47,Toronto Raptors,90,0.305,0.774,0.235,8,44,1
2/14/2022,22100864,Final,Denver Nuggets,Orlando Magic,2021,Denver Nuggets,121,0.477,0.913,0.4,25,52,Orlando Magic,111,0.44,0.87,0.282,24,42,1
2/14/2022,22100865,Final,Utah Jazz,Houston Rockets,2021,Utah Jazz,135,0.551,0.864,0.45,34,53,Houston Rockets,101,0.422,0.679,0.324,23,33,1
2/14/2022,22100866,Final,Los Angeles Clippers,Golden State Warriors,2021,Los Angeles Clippers,119,0.565,0.533,0.441,25,43,Golden State Warriors,104,0.453,0.769,0.39,23,38,1
2/13/2022,22100856,Final,Boston Celtics,Atlanta Hawks,2021,Boston Celtics,105,0.424,0.815,0.289,21,54,Atlanta Hawks,95,0.366,1,0.316,18,48,1
2/13/2022,22100857,Final,Indiana Pacers,Minnesota Timberwolves,2021,Indiana Pacers,120,0.441,0.773,0.289,28,54,Minnesota Timberwolves,129,0.512,0.893,0.529,23,38,0
2/12/2022,22100845,Final,Portland Trail Blazers,New York Knicks,2021,Portland Trail Blazers,112,0.476,0.85,0.375,29,51,New York Knicks,103,0.383,0.853,0.308,19,41,1
2/12/2022,22100846,Final,Charlotte Hornets,Memphis Grizzlies,2021,Charlotte Hornets,118,0.402,0.788,0.311,28,53,Memphis Grizzlies,125,0.49,0.606,0.333,31,57,0
2/12/2022,22100847,Final,Washington Wizards,Sacramento Kings,2021,Washington Wizards,110,0.466,0.714,0.342,26,32,Sacramento Kings,123,0.566,0.862,0.429,27,42,0
2/12/2022,22100848,Final,New Orleans Pelicans,San Antonio Spurs,2021,New Orleans Pelicans,114,0.494,0.85,0.344,22,46,San Antonio Spurs,124,0.505,0.842,0.378,26,34,0
2/12/2022,22100849,Final,Philadelphia 76ers,Cleveland Cavaliers,2021,Philadelphia 76ers,103,0.481,0.81,0.455,24,40,Cleveland Cavaliers,93,0.468,0.867,0.333,21,34,1
2/12/2022,22100850,Final,Toronto Raptors,Denver Nuggets,2021,Toronto Raptors,109,0.489,0.647,0.353,22,35,Denver Nuggets,110,0.464,0.857,0.378,28,50,0
2/12/2022,22100851,Final,Miami Heat,Brooklyn Nets,2021,Miami Heat,115,0.5,0.793,0.345,20,52,Brooklyn Nets,111,0.452,0.682,0.3,16,41,1
2/12/2022,22100852,Final,Chicago Bulls,Oklahoma City Thunder,2021,Chicago Bulls,106,0.449,0.826,0.28,20,57,Oklahoma City Thunder,101,0.386,0.733,0.306,22,43,1
2/12/2022,22100853,Final,Dallas Mavericks,Los Angeles Clippers,2021,Dallas Mavericks,97,0.412,0.632,0.385,16,44,Los Angeles Clippers,99,0.524,0.545,0.318,23,42,0
2/12/2022,22100854,Final,Golden State Warriors,Los Angeles Lakers,2021,Golden State Warriors,117,0.444,0.735,0.316,24,50,Los Angeles Lakers,115,0.466,0.667,0.407,25,48,1
2/12/2022,22100855,Final,Phoenix Suns,Orlando Magic,2021,Phoenix Suns,132,0.524,0.7,0.441,40,52,Orlando Magic,105,0.425,0.667,0.366,25,44,1
2/11/2022,22100838,Final,Detroit Pistons,Charlotte Hornets,2021,Detroit Pistons,119,0.471,0.611,0.343,32,45,Charlotte Hornets,141,0.557,0.652,0.429,36,51,0
2/11/2022,22100839,Final,Indiana Pacers,Cleveland Cavaliers,2021,Indiana Pacers,113,0.472,0.688,0.474,25,38,Cleveland Cavaliers,120,0.531,0.833,0.375,20,32,0
2/11/2022,22100840,Final,Philadelphia 76ers,Oklahoma City Thunder,2021,Philadelphia 76ers,100,0.387,0.808,0.269,19,55,Oklahoma City Thunder,87,0.389,0.917,0.171,21,52,1
2/11/2022,22100841,Final,Atlanta Hawks,San Antonio Spurs,2021,Atlanta Hawks,121,0.456,0.867,0.326,28,49,San Antonio Spurs,136,0.556,0.857,0.563,37,41,0
2/11/2022,22100842,Final,Boston Celtics,Denver Nuggets,2021,Boston Celtics,108,0.396,0.733,0.27,24,54,Denver Nuggets,102,0.433,0.722,0.25,23,52,1
2/11/2022,22100843,Final,Chicago Bulls,Minnesota Timberwolves,2021,Chicago Bulls,134,0.632,0.769,0.452,32,43,Minnesota Timberwolves,122,0.5,0.813,0.325,32,32,1
2/11/2022,22100844,Final,Utah Jazz,Orlando Magic,2021,Utah Jazz,114,0.449,0.875,0.317,22,50,Orlando Magic,99,0.44,0.75,0.371,23,40,1
2/10/2022,22100831,Final,Detroit Pistons,Memphis Grizzlies,2021,Detroit Pistons,107,0.436,0.857,0.2,27,40,Memphis Grizzlies,132,0.478,0.69,0.5,32,60,0
2/10/2022,22100832,Final,Washington Wizards,Brooklyn Nets,2021,Washington Wizards,113,0.506,0.889,0.355,29,41,Brooklyn Nets,112,0.464,0.857,0.345,19,42,1
2/10/2022,22100833,Final,New Orleans Pelicans,Miami Heat,2021,New Orleans Pelicans,97,0.424,0.875,0.268,19,39,Miami Heat,112,0.481,0.857,0.313,25,43,0
2/10/2022,22100834,Final,Houston Rockets,Toronto Raptors,2021,Houston Rockets,120,0.524,0.6,0.421,25,41,Toronto Raptors,139,0.546,0.818,0.385,25,37,0
2/10/2022,22100835,Final,Dallas Mavericks,Los Angeles Clippers,2021,Dallas Mavericks,112,0.487,0.852,0.333,19,41,Los Angeles Clippers,105,0.481,0.72,0.391,24,31,1
2/10/2022,22100836,Final,Phoenix Suns,Milwaukee Bucks,2021,Phoenix Suns,131,0.567,0.69,0.3,35,43,Milwaukee Bucks,107,0.455,0.68,0.263,18,39,1
2/10/2022,22100837,Final,Golden State Warriors,New York Knicks,2021,Golden State Warriors,114,0.462,0.882,0.333,27,38,New York Knicks,116,0.433,0.727,0.389,24,51,0
2/9/2022,22100825,Final,Cleveland Cavaliers,San Antonio Spurs,2021,Cleveland Cavaliers,105,0.476,0.75,0.429,18,51,San Antonio Spurs,92,0.384,0.727,0.242,24,46,1
2/9/2022,22100826,Final,Charlotte Hornets,Chicago Bulls,2021,Charlotte Hornets,109,0.43,0.696,0.302,26,43,Chicago Bulls,121,0.561,0.684,0.485,27,40,0
2/9/2022,22100827,Final,Oklahoma City Thunder,Toronto Raptors,2021,Oklahoma City Thunder,98,0.414,0.857,0.298,28,45,Toronto Raptors,117,0.511,1,0.371,22,45,0
2/9/2022,22100828,Final,Utah Jazz,Golden State Warriors,2021,Utah Jazz,111,0.461,0.706,0.333,26,52,Golden State Warriors,85,0.359,0.765,0.372,17,35,1
2/9/2022,22100829,Final,Portland Trail Blazers,Los Angeles Lakers,2021,Portland Trail Blazers,107,0.472,0.813,0.313,26,41,Los Angeles Lakers,105,0.554,0.462,0.459,29,38,1
2/9/2022,22100830,Final,Sacramento Kings,Minnesota Timberwolves,2021,Sacramento Kings,132,0.516,0.889,0.4,32,51,Minnesota Timberwolves,119,0.449,0.833,0.348,28,34,1
2/8/2022,22100815,Final,Philadelphia 76ers,Phoenix Suns,2021,Philadelphia 76ers,109,0.461,0.944,0.313,24,44,Phoenix Suns,114,0.453,0.917,0.231,27,48,0
2/8/2022,22100816,Final,Atlanta Hawks,Indiana Pacers,2021,Atlanta Hawks,133,0.578,0.75,0.515,36,43,Indiana Pacers,112,0.398,0.848,0.323,22,43,1
2/8/2022,22100817,Final,Brooklyn Nets,Boston Celtics,2021,Brooklyn Nets,91,0.384,0.385,0.278,22,40,Boston Celtics,126,0.549,0.75,0.35,32,52,0
2/8/2022,22100818,Final,Memphis Grizzlies,Los Angeles Clippers,2021,Memphis Grizzlies,135,0.515,0.8,0.346,26,55,Los Angeles Clippers,109,0.449,0.75,0.355,25,40,1
2/8/2022,22100819,Final,New Orleans Pelicans,Houston Rockets,2021,New Orleans Pelicans,110,0.525,0.9,0.25,27,43,Houston Rockets,97,0.372,0.645,0.31,19,47,1
2/8/2022,22100820,Final,Dallas Mavericks,Detroit Pistons,2021,Dallas Mavericks,116,0.506,0.783,0.5,24,47,Detroit Pistons,86,0.379,0.682,0.167,20,45,1
2/8/2022,22100821,Final,Denver Nuggets,New York Knicks,2021,Denver Nuggets,132,0.541,0.774,0.41,31,52,New York Knicks,115,0.446,0.833,0.349,25,41,1
2/8/2022,22100822,Final,Los Angeles Lakers,Milwaukee Bucks,2021,Los Angeles Lakers,116,0.518,0.6,0.313,28,41,Milwaukee Bucks,131,0.542,0.6,0.417,31,42,0
2/8/2022,22100823,Final,Portland Trail Blazers,Orlando Magic,2021,Portland Trail Blazers,95,0.352,0.769,0.289,21,50,Orlando Magic,113,0.489,0.75,0.5,34,50,0
2/8/2022,22100824,Final,Sacramento Kings,Minnesota Timberwolves,2021,Sacramento Kings,114,0.494,0.885,0.36,29,38,Minnesota Timberwolves,134,0.481,0.706,0.5,34,49,0
2/7/2022,22100810,Final,Charlotte Hornets,Toronto Raptors,2021,Charlotte Hornets,101,0.411,0.875,0.225,28,38,Toronto Raptors,116,0.488,0.655,0.429,21,51,0
2/7/2022,22100811,Final,Washington Wizards,Miami Heat,2021,Washington Wizards,100,0.45,0.913,0.226,25,33,Miami Heat,121,0.566,0.81,0.563,29,37,0
2/7/2022,22100812,Final,Chicago Bulls,Phoenix Suns,2021,Chicago Bulls,124,0.478,0.903,0.385,18,40,Phoenix Suns,127,0.544,0.895,0.375,31,44,0
