GAME_DATE,GAME_ID,SEASON,HOME_TEAM_WINS,HOME_TEAM,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
2016-03-04,21500914,2015,0,Philadelphia 76ers,102,0.379,0.778,0.29,21,44,Miami Heat,112,0.443,0.806,0.313,24,55
2016-03-04,21500915,2015,1,Boston Celtics,105,0.456,0.76,0.2,20,51,New York Knicks,104,0.457,0.786,0.391,22,45
2016-03-04,21500916,2015,1,Toronto Raptors,117,0.507,0.796,0.5,12,38,Portland Trail Blazers,115,0.47,0.743,0.407,14,36
2016-03-04,21500917,2015,1,Cleveland Cavaliers,108,0.467,0.75,0.444,24,47,Washington Wizards,83,0.395,0.667,0.15,14,47
2016-03-04,21500918,2015,1,Memphis Grizzlies,94,0.457,0.842,0.222,14,42,Utah Jazz,88,0.427,0.655,0.263,21,45
2016-03-04,21500919,2015,1,Milwaukee Bucks,116,0.518,0.8,0.583,24,37,Minnesota Timberwolves,101,0.483,0.714,0.318,25,43
2016-03-04,21500920,2015,0,Denver Nuggets,120,0.479,0.88,0.231,28,50,Brooklyn Nets,121,0.505,0.762,0.591,32,34
2016-03-04,21500921,2015,0,Los Angeles Lakers,77,0.341,0.7,0.185,19,46,Atlanta Hawks,106,0.544,0.731,0.464,31,39
2016-03-03,21500908,2015,1,Miami Heat,108,0.482,0.76,0.529,25,48,Phoenix Suns,92,0.402,0.778,0.227,12,38
2016-03-03,21500909,2015,0,New Orleans Pelicans,86,0.393,1,0.333,23,41,San Antonio Spurs,94,0.444,0.933,0.381,27,49
2016-03-03,21500910,2015,0,Dallas Mavericks,101,0.479,0.667,0.241,25,47,Sacramento Kings,104,0.525,0.542,0.28,23,43
2016-03-03,21500911,2015,1,Golden State Warriors,121,0.54,0.762,0.324,33,40,Oklahoma City Thunder,106,0.465,0.815,0.2,22,46
2016-03-02,21500897,2015,1,Orlando Magic,102,0.402,0.773,0.333,25,59,Chicago Bulls,89,0.384,0.636,0.316,24,48
2016-03-02,21500898,2015,0,Philadelphia 76ers,99,0.4,0.692,0.394,23,38,Charlotte Hornets,119,0.494,0.829,0.4,20,50
2016-03-02,21500899,2015,1,Boston Celtics,116,0.402,0.958,0.269,20,57,Portland Trail Blazers,93,0.405,0.7,0.379,15,48
2016-03-02,21500900,2015,1,Toronto Raptors,104,0.5,0.857,0.273,12,45,Utah Jazz,94,0.446,0.625,0.385,21,33
2016-03-02,21500901,2015,1,Houston Rockets,100,0.444,0.658,0.086,20,51,New Orleans Pelicans,95,0.4,0.692,0.378,24,43
2016-03-02,21500902,2015,1,Memphis Grizzlies,104,0.443,0.879,0.278,20,37,Sacramento Kings,98,0.476,0.55,0.346,31,44
2016-03-02,21500903,2015,0,Milwaukee Bucks,99,0.447,0.875,0.214,14,37,Indiana Pacers,104,0.475,0.692,0.5,28,49
2016-03-02,21500904,2015,0,Minnesota Timberwolves,98,0.427,0.853,0.357,17,45,Washington Wizards,104,0.5,0.692,0.379,25,36
2016-03-02,21500905,2015,1,San Antonio Spurs,97,0.512,0.889,0.214,25,41,Detroit Pistons,81,0.397,0.565,0.316,19,42
2016-03-02,21500906,2015,1,Denver Nuggets,117,0.487,0.763,0.522,22,42,Los Angeles Lakers,107,0.443,0.813,0.355,19,31
2016-03-02,21500907,2015,1,Los Angeles Clippers,103,0.408,0.667,0.281,26,45,Oklahoma City Thunder,98,0.398,0.909,0.286,22,63
2016-03-01,21500891,2015,1,Charlotte Hornets,126,0.484,0.852,0.481,27,58,Phoenix Suns,92,0.363,0.741,0.222,14,42
2016-03-01,21500892,2015,1,Miami Heat,129,0.675,0.76,0.5,28,38,Chicago Bulls,111,0.456,0.692,0.478,20,29
2016-03-01,21500893,2015,0,New York Knicks,85,0.375,0.722,0.286,11,46,Portland Trail Blazers,104,0.42,0.9,0.4,17,55
2016-03-01,21500894,2015,1,Dallas Mavericks,121,0.558,0.839,0.474,27,36,Orlando Magic,108,0.451,0.85,0.3,29,45
2016-03-01,21500895,2015,1,Golden State Warriors,109,0.398,0.882,0.333,28,51,Atlanta Hawks,105,0.463,0.792,0.364,25,42
2016-03-01,21500896,2015,1,Los Angeles Lakers,107,0.494,0.667,0.423,22,46,Brooklyn Nets,101,0.438,0.667,0.278,28,44
2016-02-29,21500884,2015,1,Cleveland Cavaliers,100,0.422,0.84,0.31,22,40,Indiana Pacers,96,0.463,0.933,0.444,23,36
2016-02-29,21500885,2015,1,Washington Wizards,116,0.483,0.774,0.3,25,53,Philadelphia 76ers,108,0.483,0.571,0.313,27,32
2016-02-29,21500886,2015,1,Boston Celtics,100,0.44,0.69,0.333,27,47,Utah Jazz,95,0.376,0.706,0.292,23,52
2016-02-29,21500887,2015,1,Milwaukee Bucks,128,0.593,0.727,0.533,30,42,Houston Rockets,121,0.471,0.686,0.417,30,41
2016-02-29,21500888,2015,0,Denver Nuggets,96,0.533,0.8,0.32,27,40,Memphis Grizzlies,103,0.48,0.778,0.15,27,27
2016-02-29,21500889,2015,0,Sacramento Kings,116,0.449,0.684,0.28,28,46,Oklahoma City Thunder,131,0.573,0.885,0.412,28,47
2016-02-29,21500890,2015,1,Los Angeles Clippers,105,0.494,0.875,0.391,22,47,Brooklyn Nets,95,0.416,0.697,0.421,25,44
2016-02-28,21500877,2015,1,Washington Wizards,113,0.494,0.706,0.355,28,45,Cleveland Cavaliers,99,0.4,0.867,0.31,20,39
2016-02-28,21500878,2015,1,Atlanta Hawks,87,0.494,0.6,0.471,29,48,Charlotte Hornets,76,0.333,0.652,0.219,16,41
2016-02-28,21500879,2015,1,Detroit Pistons,114,0.577,0.741,0.522,28,38,Toronto Raptors,101,0.488,0.722,0.476,21,32
2016-02-28,21500880,2015,0,Indiana Pacers,102,0.43,0.76,0.214,21,52,Portland Trail Blazers,111,0.506,0.714,0.583,19,45
2016-02-28,21500881,2015,1,Orlando Magic,130,0.57,0.88,0.625,28,33,Philadelphia 76ers,116,0.532,0.784,0.227,20,34
2016-02-28,21500882,2015,1,Dallas Mavericks,128,0.528,1,0.361,34,43,Minnesota Timberwolves,101,0.378,0.703,0.304,19,53
2016-02-28,21500883,2015,0,New York Knicks,81,0.368,0.917,0.4,16,39,Miami Heat,98,0.476,0.81,0.125,25,54
2016-02-27,21500869,2015,1,Boston Celtics,101,0.406,0.818,0.313,26,48,Miami Heat,89,0.414,0.696,0.077,19,54
2016-02-27,21500870,2015,0,New Orleans Pelicans,110,0.464,0.846,0.37,22,42,Minnesota Timberwolves,112,0.5,0.767,0.333,28,44
2016-02-27,21500871,2015,0,Chicago Bulls,95,0.415,0.833,0.318,33,50,Portland Trail Blazers,103,0.437,0.815,0.238,20,47
2016-02-27,21500872,2015,0,Houston Rockets,94,0.417,0.727,0.32,19,39,San Antonio Spurs,104,0.487,0.786,0.421,24,43
2016-02-27,21500873,2015,0,Milwaukee Bucks,91,0.487,0.667,0.583,21,44,Detroit Pistons,102,0.42,0.667,0.4,24,46
2016-02-27,21500874,2015,0,Oklahoma City Thunder,118,0.479,0.654,0.346,23,62,Golden State Warriors,121,0.474,0.68,0.438,25,32
2016-02-27,21500875,2015,1,Phoenix Suns,111,0.463,0.714,0.375,19,56,Memphis Grizzlies,106,0.4,0.857,0.3,15,34
2016-02-27,21500876,2015,0,Utah Jazz,96,0.416,0.68,0.25,14,48,Brooklyn Nets,98,0.476,0.647,0.467,23,45
2016-02-26,21500861,2015,0,Indiana Pacers,95,0.412,0.875,0.211,19,52,Charlotte Hornets,96,0.434,0.684,0.393,23,38
2016-02-26,21500862,2015,0,Philadelphia 76ers,94,0.427,0.762,0.32,21,41,Washington Wizards,103,0.426,0.941,0.304,24,55
2016-02-26,21500863,2015,1,New York Knicks,108,0.463,0.833,0.25,18,51,Orlando Magic,95,0.419,0.688,0.222,24,47
2016-02-26,21500864,2015,1,Toronto Raptors,99,0.507,0.731,0.353,18,34,Cleveland Cavaliers,97,0.473,0.714,0.5,21,39
2016-02-26,21500865,2015,1,Atlanta Hawks,103,0.416,0.917,0.206,28,48,Chicago Bulls,88,0.364,0.864,0.25,19,49
2016-02-26,21500866,2015,1,Dallas Mavericks,122,0.511,0.778,0.379,25,45,Denver Nuggets,116,0.462,0.677,0.31,18,49
2016-02-26,21500867,2015,0,Sacramento Kings,107,0.436,0.73,0.5,19,44,Los Angeles Clippers,117,0.483,0.846,0.31,18,41
2016-02-26,21500868,2015,0,Los Angeles Lakers,95,0.41,0.667,0.217,14,38,Memphis Grizzlies,112,0.506,0.867,0.406,24,47
2016-02-25,21500855,2015,0,Orlando Magic,114,0.456,0.786,0.385,23,37,Golden State Warriors,130,0.602,0.688,0.52,35,42
2016-02-25,21500856,2015,1,Boston Celtics,112,0.488,0.758,0.217,21,42,Milwaukee Bucks,107,0.483,0.76,0.267,26,35
2016-02-25,21500857,2015,1,New Orleans Pelicans,123,0.522,0.944,0.6,29,39,Oklahoma City Thunder,119,0.547,0.773,0.421,25,36
2016-02-25,21500858,2015,0,Phoenix Suns,106,0.429,0.565,0.333,16,50,Brooklyn Nets,116,0.493,0.81,0.444,21,42
2016-02-25,21500859,2015,0,Portland Trail Blazers,105,0.463,0.818,0.371,22,40,Houston Rockets,119,0.537,0.6,0.345,26,46
2016-02-25,21500860,2015,0,Utah Jazz,78,0.429,0.75,0.176,15,31,San Antonio Spurs,96,0.481,0.917,0.5,17,43
2016-02-24,21500845,2015,1,Cleveland Cavaliers,114,0.495,0.647,0.406,26,47,Charlotte Hornets,103,0.487,0.704,0.345,23,43
2016-02-24,21500846,2015,1,Indiana Pacers,108,0.505,0.813,0.2,22,43,New York Knicks,105,0.455,0.88,0.5,22,38
2016-02-24,21500847,2015,1,Detroit Pistons,111,0.47,0.647,0.393,22,50,Philadelphia 76ers,91,0.398,0.692,0.304,18,40
2016-02-24,21500848,2015,0,Miami Heat,112,0.465,0.839,0.429,19,46,Golden State Warriors,118,0.467,0.84,0.464,23,43
2016-02-24,21500849,2015,1,Toronto Raptors,114,0.482,0.846,0.385,21,39,Minnesota Timberwolves,105,0.5,0.758,0.6,25,36
2016-02-24,21500850,2015,1,Chicago Bulls,109,0.5,0.813,0.348,26,50,Washington Wizards,104,0.422,0.731,0.321,19,42
2016-02-24,21500851,2015,1,Memphis Grizzlies,128,0.565,0.655,0.481,26,46,Los Angeles Lakers,119,0.443,0.727,0.436,16,45
2016-02-24,21500852,2015,0,Dallas Mavericks,103,0.407,0.8,0.321,26,42,Oklahoma City Thunder,116,0.483,0.818,0.364,28,52
2016-02-24,21500853,2015,0,Los Angeles Clippers,81,0.353,0.571,0.283,19,47,Denver Nuggets,87,0.378,0.765,0.25,18,57
2016-02-24,21500854,2015,0,Sacramento Kings,92,0.406,0.533,0.333,27,44,San Antonio Spurs,108,0.518,0.8,0.421,26,50
2016-02-23,21500840,2015,0,Philadelphia 76ers,115,0.544,0.731,0.476,23,36,Orlando Magic,124,0.482,0.854,0.5,26,43
2016-02-23,21500841,2015,1,Washington Wizards,109,0.457,0.647,0.462,29,55,New Orleans Pelicans,89,0.349,0.758,0.261,17,48
2016-02-23,21500842,2015,0,Denver Nuggets,110,0.41,0.818,0.37,27,44,Sacramento Kings,114,0.518,0.75,0.412,28,50
2016-02-23,21500843,2015,1,Utah Jazz,117,0.514,0.816,0.417,22,41,Houston Rockets,114,0.414,0.756,0.324,17,35
2016-02-23,21500844,2015,1,Portland Trail Blazers,112,0.5,0.88,0.435,24,40,Brooklyn Nets,104,0.478,0.789,0.25,18,47
2016-02-22,21500833,2015,0,Cleveland Cavaliers,88,0.43,0.923,0.308,19,40,Detroit Pistons,96,0.463,0.667,0.32,17,43
2016-02-22,21500834,2015,1,Miami Heat,101,0.38,0.676,0.154,19,66,Indiana Pacers,93,0.391,0.64,0.333,17,45
2016-02-22,21500835,2015,0,New York Knicks,95,0.44,0.652,0.3,18,40,Toronto Raptors,122,0.529,0.76,0.44,26,47
2016-02-22,21500836,2015,0,Atlanta Hawks,92,0.419,0.625,0.294,23,47,Golden State Warriors,102,0.438,0.833,0.311,30,43
2016-02-22,21500837,2015,1,Milwaukee Bucks,108,0.512,0.6,0.313,32,44,Los Angeles Lakers,101,0.368,0.767,0.414,18,46
2016-02-22,21500838,2015,1,Minnesota Timberwolves,124,0.518,0.75,0.533,24,51,Boston Celtics,122,0.485,0.824,0.357,33,38
2016-02-22,21500839,2015,1,Los Angeles Clippers,124,0.55,0.657,0.542,29,53,Phoenix Suns,84,0.352,0.75,0.292,20,41
2016-02-21,21500823,2015,0,Detroit Pistons,106,0.416,0.625,0.364,18,41,New Orleans Pelicans,111,0.477,0.862,0.2,23,51
2016-02-21,21500824,2015,0,Oklahoma City Thunder,92,0.411,0.684,0.238,22,39,Cleveland Cavaliers,115,0.513,0.852,0.435,25,49
2016-02-21,21500825,2015,0,Denver Nuggets,101,0.466,0.794,0.286,19,36,Boston Celtics,121,0.485,0.85,0.313,32,48
2016-02-21,21500826,2015,0,Phoenix Suns,111,0.462,0.727,0.375,26,46,San Antonio Spurs,118,0.524,0.647,0.625,23,42
2016-02-21,21500827,2015,0,Brooklyn Nets,96,0.432,0.875,0.227,23,42,Charlotte Hornets,104,0.506,0.933,0.37,23,41
2016-02-21,21500828,2015,0,Orlando Magic,102,0.418,0.655,0.28,27,45,Indiana Pacers,105,0.5,0.667,0.375,26,44
2016-02-21,21500829,2015,1,Toronto Raptors,98,0.407,0.806,0.25,12,47,Memphis Grizzlies,85,0.368,0.813,0.15,13,44
2016-02-21,21500830,2015,1,Dallas Mavericks,129,0.482,0.944,0.382,23,48,Philadelphia 76ers,103,0.481,0.63,0.429,19,35
2016-02-21,21500831,2015,1,Chicago Bulls,126,0.557,0.962,0.684,30,38,Los Angeles Lakers,115,0.462,0.667,0.333,13,44
2016-02-21,21500832,2015,1,Portland Trail Blazers,115,0.433,0.658,0.375,20,48,Utah Jazz,111,0.5,0.739,0.5,19,38
2016-02-20,21500819,2015,0,Atlanta Hawks,109,0.415,0.667,0.22,31,49,Milwaukee Bucks,117,0.442,0.688,0.176,23,65
2016-02-20,21500820,2015,1,Miami Heat,114,0.49,0.643,0.154,23,67,Washington Wizards,94,0.404,0.524,0.136,13,45
2016-02-20,21500821,2015,0,Minnesota Timberwolves,95,0.429,0.72,0.417,24,31,New York Knicks,103,0.506,0.875,0.294,17,51
2016-02-20,21500822,2015,0,Los Angeles Clippers,112,0.447,0.833,0.361,24,49,Golden State Warriors,115,0.512,0.769,0.355,32,39
2016-02-19,21500805,2015,1,Orlando Magic,110,0.402,0.882,0.371,25,63,Dallas Mavericks,104,0.416,0.611,0.463,23,45
2016-02-19,21500806,2015,1,Washington Wizards,98,0.462,0.731,0.318,26,47,Detroit Pistons,86,0.427,0.529,0.304,13,41
2016-02-19,21500807,2015,1,Brooklyn Nets,109,0.488,0.85,0.471,26,42,New York Knicks,98,0.439,0.889,0.385,20,44
2016-02-19,21500808,2015,0,Atlanta Hawks,111,0.471,1,0.444,27,42,Miami Heat,115,0.5,0.679,0.4,27,46
2016-02-19,21500809,2015,1,Chicago Bulls,116,0.516,0.65,0.438,32,49,Toronto Raptors,106,0.432,0.735,0.278,22,45
2016-02-19,21500810,2015,1,Memphis Grizzlies,109,0.488,0.786,0.333,17,42,Minnesota Timberwolves,104,0.413,1,0.423,25,42
2016-02-19,21500811,2015,1,New Orleans Pelicans,121,0.506,0.8,0.412,22,42,Philadelphia 76ers,114,0.526,0.846,0.444,20,32
2016-02-19,21500812,2015,0,Oklahoma City Thunder,98,0.438,0.9,0.192,28,48,Indiana Pacers,101,0.443,0.636,0.409,27,45
2016-02-19,21500813,2015,0,Milwaukee Bucks,95,0.444,0.762,0.368,22,47,Charlotte Hornets,98,0.43,0.833,0.29,13,37
2016-02-19,21500814,2015,0,Phoenix Suns,100,0.366,0.829,0.314,23,40,Houston Rockets,116,0.474,0.625,0.292,20,51
2016-02-19,21500815,2015,1,Portland Trail Blazers,137,0.536,0.696,0.567,28,48,Golden State Warriors,105,0.391,0.75,0.353,25,47
2016-02-19,21500816,2015,1,Sacramento Kings,116,0.494,0.774,0.476,16,45,Denver Nuggets,110,0.467,0.692,0.333,26,44
2016-02-19,21500817,2015,1,Utah Jazz,111,0.544,0.614,0.435,22,51,Boston Celtics,93,0.37,0.722,0.28,18,34
2016-02-19,21500818,2015,0,Los Angeles Lakers,113,0.494,0.885,0.455,20,36,San Antonio Spurs,119,0.545,0.944,0.5,30,39
2016-02-18,21500654,2015,1,Washington Wizards,103,0.488,0.571,0.389,25,36,Utah Jazz,89,0.403,0.793,0.267,20,48
2016-02-18,21500803,2015,1,Cleveland Cavaliers,106,0.462,0.882,0.292,21,52,Chicago Bulls,95,0.398,0.591,0.381,12,49
2016-02-18,21500804,2015,1,Los Angeles Clippers,105,0.5,0.75,0.48,23,45,San Antonio Spurs,86,0.422,0.8,0.235,19,33
2016-02-11,21500801,2015,1,Milwaukee Bucks,99,0.439,0.719,0.286,24,58,Washington Wizards,92,0.386,0.75,0.188,25,38
2016-02-11,21500802,2015,1,Oklahoma City Thunder,121,0.523,0.826,0.375,28,50,New Orleans Pelicans,95,0.432,0.667,0.188,17,31
2016-02-10,21500789,2015,0,Indiana Pacers,95,0.435,0.733,0.222,19,39,Charlotte Hornets,117,0.517,0.789,0.429,24,45
2016-02-10,21500790,2015,0,Orlando Magic,96,0.407,0.875,0.4,26,50,San Antonio Spurs,98,0.427,0.933,0.4,24,44
2016-02-10,21500791,2015,0,Philadelphia 76ers,110,0.462,0.647,0.429,29,44,Sacramento Kings,114,0.506,0.759,0.25,29,44
2016-02-10,21500792,2015,1,Boston Celtics,139,0.495,0.865,0.394,34,43,Los Angeles Clippers,134,0.518,0.68,0.4,25,44
2016-02-10,21500793,2015,0,Brooklyn Nets,90,0.465,0.684,0.5,25,35,Memphis Grizzlies,109,0.523,0.833,0.45,26,35
2016-02-10,21500794,2015,0,Detroit Pistons,92,0.432,0.857,0.37,21,42,Denver Nuggets,103,0.47,0.792,0.316,25,47
2016-02-10,21500795,2015,1,Cleveland Cavaliers,120,0.511,0.611,0.419,26,46,Los Angeles Lakers,111,0.442,0.815,0.464,16,44
2016-02-10,21500796,2015,0,Chicago Bulls,90,0.442,0.75,0.357,21,45,Atlanta Hawks,113,0.478,0.933,0.394,25,46
2016-02-10,21500797,2015,1,Minnesota Timberwolves,117,0.461,0.811,0.286,22,45,Toronto Raptors,112,0.453,0.75,0.323,19,40
2016-02-10,21500798,2015,1,New Orleans Pelicans,100,0.476,0.667,0.421,23,40,Utah Jazz,96,0.471,0.767,0.333,19,44
2016-02-10,21500799,2015,0,Phoenix Suns,104,0.441,0.727,0.286,21,50,Golden State Warriors,112,0.416,0.828,0.35,24,50
2016-02-10,21500800,2015,1,Portland Trail Blazers,116,0.461,0.765,0.286,21,49,Houston Rockets,103,0.481,0.529,0.324,23,40
2016-02-09,21500784,2015,0,Miami Heat,101,0.571,0.708,0.333,21,31,San Antonio Spurs,119,0.528,0.731,0.429,25,43
2016-02-09,21500785,2015,0,New York Knicks,108,0.53,0.857,0.308,22,46,Washington Wizards,111,0.5,0.68,0.615,26,32
2016-02-09,21500786,2015,1,Milwaukee Bucks,112,0.511,0.652,0.368,25,38,Boston Celtics,111,0.464,0.958,0.345,28,44
2016-02-09,21500787,2015,0,Dallas Mavericks,119,0.48,0.878,0.379,24,36,Utah Jazz,121,0.522,0.704,0.231,23,44
2016-02-09,21500788,2015,1,Golden State Warriors,123,0.468,0.885,0.353,28,49,Houston Rockets,110,0.425,0.657,0.394,24,43
2016-02-08,21500774,2015,1,Charlotte Hornets,108,0.438,0.774,0.389,20,56,Chicago Bulls,91,0.389,0.786,0.4,25,41
2016-02-08,21500775,2015,1,Cleveland Cavaliers,120,0.479,0.737,0.457,27,53,Sacramento Kings,100,0.439,0.655,0.391,28,44
2016-02-08,21500776,2015,1,Indiana Pacers,89,0.397,0.697,0.148,13,53,Los Angeles Lakers,87,0.312,0.808,0.229,13,51
2016-02-08,21500777,2015,0,Philadelphia 76ers,92,0.378,0.857,0.24,20,54,Los Angeles Clippers,98,0.368,0.742,0.227,21,52
2016-02-08,21500778,2015,1,Brooklyn Nets,105,0.519,0.8,0.474,23,39,Denver Nuggets,104,0.467,0.846,0.36,24,42
2016-02-08,21500779,2015,0,Detroit Pistons,89,0.45,0.529,0.286,22,39,Toronto Raptors,103,0.557,0.824,0.55,22,36
2016-02-08,21500780,2015,0,Atlanta Hawks,110,0.467,0.6,0.414,31,47,Orlando Magic,117,0.495,0.727,0.31,37,47
2016-02-08,21500781,2015,0,Memphis Grizzlies,106,0.5,0.684,0.368,18,39,Portland Trail Blazers,112,0.494,0.7,0.345,22,37
2016-02-08,21500782,2015,0,Minnesota Timberwolves,102,0.444,0.8,0.167,24,50,New Orleans Pelicans,116,0.485,0.6,0.417,22,41
2016-02-08,21500783,2015,0,Phoenix Suns,106,0.507,0.795,0.091,22,36,Oklahoma City Thunder,122,0.494,0.767,0.455,23,38
2016-02-07,21500770,2015,0,New York Knicks,96,0.44,0.7,0.364,19,46,Denver Nuggets,101,0.43,0.786,0.238,20,48
2016-02-07,21500771,2015,1,Orlando Magic,96,0.459,0.917,0.28,24,43,Atlanta Hawks,94,0.385,0.733,0.464,22,50
2016-02-07,21500773,2015,1,Boston Celtics,128,0.56,0.867,0.542,34,49,Sacramento Kings,119,0.495,0.789,0.385,32,32
2016-02-07,21500772,2015,0,Miami Heat,93,0.398,0.69,0.412,14,53,Los Angeles Clippers,100,0.457,0.515,0.36,17,42
2016-02-06,21500760,2015,0,Houston Rockets,79,0.325,0.733,0.194,13,43,Portland Trail Blazers,96,0.402,0.652,0.314,21,54
2016-02-06,21500761,2015,1,Charlotte Hornets,108,0.469,0.8,0.444,23,43,Washington Wizards,104,0.442,0.792,0.36,22,44
2016-02-06,21500762,2015,1,Indiana Pacers,112,0.539,0.828,0.545,21,41,Detroit Pistons,104,0.481,0.516,0.364,14,38
2016-02-06,21500763,2015,1,Cleveland Cavaliers,99,0.433,1,0.341,21,49,New Orleans Pelicans,84,0.391,0.688,0.217,18,42
2016-02-06,21500764,2015,1,Philadelphia 76ers,103,0.469,0.773,0.345,17,42,Brooklyn Nets,98,0.461,0.885,0.333,19,36
2016-02-06,21500765,2015,0,Memphis Grizzlies,110,0.5,0.565,0.391,27,51,Dallas Mavericks,114,0.432,0.697,0.395,26,42
2016-02-06,21500766,2015,1,Minnesota Timberwolves,112,0.517,0.955,0.083,24,45,Chicago Bulls,105,0.471,0.895,0.4,27,31
2016-02-06,21500767,2015,1,San Antonio Spurs,106,0.443,0.8,0.333,27,51,Los Angeles Lakers,102,0.395,0.889,0.333,19,46
2016-02-06,21500768,2015,0,Phoenix Suns,89,0.375,0.769,0.375,19,39,Utah Jazz,98,0.436,0.806,0.313,14,44
2016-02-06,21500769,2015,1,Golden State Warriors,116,0.495,0.65,0.269,24,46,Oklahoma City Thunder,108,0.424,0.784,0.318,22,50
2016-02-05,21500750,2015,1,Atlanta Hawks,102,0.513,0.7,0.37,29,32,Indiana Pacers,96,0.418,0.778,0.419,23,53
2016-02-05,21500751,2015,0,Charlotte Hornets,95,0.444,0.867,0.385,23,41,Miami Heat,98,0.457,0.667,0,20,48
2016-02-05,21500752,2015,0,Orlando Magic,93,0.42,0.75,0.2,19,39,Los Angeles Clippers,107,0.541,0.826,0.296,15,44
2016-02-05,21500753,2015,1,Washington Wizards,106,0.524,0.6,0.273,26,46,Philadelphia 76ers,94,0.425,0.786,0.346,23,38
2016-02-05,21500754,2015,1,Brooklyn Nets,128,0.558,0.933,0.643,29,46,Sacramento Kings,119,0.506,0.955,0.308,30,31
2016-02-05,21500755,2015,0,Cleveland Cavaliers,103,0.425,0.6,0.267,21,47,Boston Celtics,104,0.432,0.84,0.35,21,49
2016-02-05,21500756,2015,0,New York Knicks,85,0.375,0.882,0.345,15,47,Memphis Grizzlies,91,0.434,0.875,0.222,17,37
2016-02-05,21500757,2015,1,Denver Nuggets,115,0.448,0.705,0.333,22,48,Chicago Bulls,110,0.462,0.704,0.417,21,40
2016-02-05,21500758,2015,1,Utah Jazz,84,0.39,0.696,0.296,13,45,Milwaukee Bucks,81,0.423,0.667,0.5,9,41
2016-02-05,21500759,2015,0,Dallas Mavericks,90,0.452,0.778,0.2,17,36,San Antonio Spurs,116,0.513,0.88,0.545,19,42
2016-02-04,21500746,2015,1,Detroit Pistons,111,0.506,0.667,0.529,17,42,New York Knicks,105,0.429,0.794,0.273,20,43
2016-02-04,21500749,2015,0,Phoenix Suns,105,0.386,0.938,0.379,22,54,Houston Rockets,111,0.43,0.688,0.357,24,49
2016-02-04,21500747,2015,0,New Orleans Pelicans,96,0.459,0.538,0.2,16,40,Los Angeles Lakers,99,0.481,0.7,0.35,14,48
2016-02-04,21500748,2015,0,Portland Trail Blazers,103,0.469,0.739,0.4,21,40,Toronto Raptors,110,0.471,0.72,0.632,23,45
2016-02-03,21500735,2015,1,Charlotte Hornets,106,0.494,0.826,0.333,26,49,Cleveland Cavaliers,97,0.458,0.786,0.357,16,28
2016-02-03,21500736,2015,0,Philadelphia 76ers,86,0.417,0.714,0.222,27,38,Atlanta Hawks,124,0.522,0.72,0.5,28,52
2016-02-03,21500737,2015,1,Boston Celtics,102,0.438,0.846,0.333,28,49,Detroit Pistons,95,0.376,0.714,0.324,18,48
2016-02-03,21500738,2015,0,Brooklyn Nets,100,0.444,0.677,0.304,25,40,Indiana Pacers,114,0.5,0.824,0.5,23,44
2016-02-03,21500739,2015,0,Washington Wizards,121,0.505,0.7,0.348,26,38,Golden State Warriors,134,0.527,0.552,0.488,35,49
2016-02-03,21500740,2015,1,Oklahoma City Thunder,117,0.473,0.8,0.333,25,50,Orlando Magic,114,0.495,0.833,0.435,25,39
2016-02-03,21500741,2015,0,Dallas Mavericks,90,0.391,0.737,0.4,18,46,Miami Heat,93,0.42,0.739,0.133,18,54
2016-02-03,21500742,2015,1,San Antonio Spurs,110,0.519,0.944,0.6,30,36,New Orleans Pelicans,97,0.456,0.857,0.158,21,45
2016-02-03,21500743,2015,1,Utah Jazz,85,0.446,0.7,0.227,14,38,Denver Nuggets,81,0.371,0.758,0.222,11,41
2016-02-03,21500744,2015,0,Sacramento Kings,102,0.477,0.632,0.3,21,45,Chicago Bulls,107,0.455,0.762,0.524,26,49
2016-02-03,21500745,2015,0,Los Angeles Clippers,102,0.44,0.735,0.344,20,35,Minnesota Timberwolves,108,0.506,0.846,0.471,24,42
2016-02-02,21500730,2015,0,New York Knicks,89,0.378,0.75,0.3,13,50,Boston Celtics,97,0.444,0.824,0.158,20,45
2016-02-02,21500731,2015,1,Houston Rockets,115,0.524,0.688,0.457,30,34,Miami Heat,102,0.447,0.741,0.353,26,51
2016-02-02,21500732,2015,0,Phoenix Suns,97,0.468,0.733,0.387,23,38,Toronto Raptors,104,0.473,0.781,0.333,15,35
2016-02-02,21500733,2015,1,Portland Trail Blazers,107,0.459,0.72,0.355,25,49,Milwaukee Bucks,95,0.442,0.583,0.357,23,43
2016-02-02,21500734,2015,1,Los Angeles Lakers,119,0.5,0.771,0.462,23,31,Minnesota Timberwolves,115,0.575,0.76,0.235,36,33
2016-02-01,21500721,2015,0,Indiana Pacers,106,0.426,0.857,0.296,24,44,Cleveland Cavaliers,111,0.5,0.696,0.318,22,45
2016-02-01,21500722,2015,0,Brooklyn Nets,100,0.488,0.867,0.438,28,39,Detroit Pistons,105,0.429,0.688,0.333,18,49
2016-02-01,21500723,2015,1,Atlanta Hawks,112,0.525,0.737,0.4,29,50,Dallas Mavericks,97,0.365,0.737,0.269,14,37
